,id,description,tag_ids,user_id,billable,task_id,project_id,workspace_id,custom_field_values,type_my,kiosk_id,is_locked,time_interval_start,time_interval_end,time_interval_duration,hourly_rate_amount,hourly_rate_currency,cost_rate_amount,cost_rate_currency
334,683dfe3accbddb00a7b7a8cf,Prefect,,659d264a79710760f4b202e2,True,,6617b11b6bf4c3706982c42c,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-06-02 14:45:00,2025-06-02 15:00:00,0 days 00:15:00,0.0,ZAR,0.0,ZAR
335,683dfe2953edd3246b254ef9,general checkin,,659d264a79710760f4b202e2,False,,6310643e4a05b20faf8cf18e,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-06-02 14:00:00,2025-06-02 14:45:00,0 days 00:45:00,0.0,ZAR,0.0,ZAR
336,683dfe04b572c76100d1f72c,prefect adjustments for paddle,,659d264a79710760f4b202e2,True,,6617b11b6bf4c3706982c42c,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-06-02 10:30:00,2025-06-02 14:00:00,0 days 03:30:00,0.0,ZAR,0.0,ZAR
337,683d9cebd151e641bc6c9265,"prefect adjustments for paddle, orientation for new joiners",,659d264a79710760f4b202e2,True,,6617b11b6bf4c3706982c42c,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-06-02 06:00:00,2025-06-02 10:00:00,0 days 04:00:00,0.0,ZAR,0.0,ZAR
338,683d57d4df716126d026f3fe,pain,,659d264a79710760f4b202e2,True,,6617b11b6bf4c3706982c42c,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-31 10:00:00,2025-05-31 15:00:00,0 days 05:00:00,0.0,ZAR,0.0,ZAR
339,6839b9c85471593531ef20a8,prefect sara rpa,,659d264a79710760f4b202e2,True,,6617b11b6bf4c3706982c42c,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-30 10:30:00,2025-05-30 14:30:00,0 days 04:00:00,0.0,ZAR,0.0,ZAR
340,6839b9c206dea77c740cc760,prefect sara rpa,,659d264a79710760f4b202e2,True,,6617b11b6bf4c3706982c42c,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-30 07:00:00,2025-05-30 10:00:00,0 days 03:00:00,0.0,ZAR,0.0,ZAR
341,6839b9bab572c76100959370,prefect sara rpa,,659d264a79710760f4b202e2,True,,6617b11b6bf4c3706982c42c,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-29 10:30:00,2025-05-29 15:00:00,0 days 04:30:00,0.0,ZAR,0.0,ZAR
342,6839b9b45471593531ef1d45,prefect sara rpa,,659d264a79710760f4b202e2,True,,6617b11b6bf4c3706982c42c,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-29 06:30:00,2025-05-29 10:00:00,0 days 03:30:00,0.0,ZAR,0.0,ZAR
343,6837289aa1f8d424d3da5dad,prefect,,659d264a79710760f4b202e2,True,,6617b11b6bf4c3706982c42c,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-28 10:30:00,2025-05-28 15:15:00,0 days 04:45:00,0.0,ZAR,0.0,ZAR
344,68372891f0c5f91f9d1d332c,doc page updates and prefect,,659d264a79710760f4b202e2,True,,6617b11b6bf4c3706982c42c,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-28 07:00:00,2025-05-28 10:00:00,0 days 03:00:00,0.0,ZAR,0.0,ZAR
345,683620b0f1a15a094581ec02,web login rpa,,659d264a79710760f4b202e2,True,,6617b11b6bf4c3706982c42c,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-27 19:30:00,2025-05-27 20:30:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
346,683620952bfabc24583e044a,documents page and doc references,,659d264a79710760f4b202e2,True,,6617b11b6bf4c3706982c42c,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-27 13:30:00,2025-05-27 14:00:00,0 days 00:30:00,0.0,ZAR,0.0,ZAR
347,68362083b3b8c6116c5919e7,weekly meeting,,659d264a79710760f4b202e2,True,,6617b11b6bf4c3706982c42c,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-27 13:00:00,2025-05-27 13:30:00,0 days 00:30:00,0.0,ZAR,0.0,ZAR
348,6836209e6846c82c4fcde1ce,documents page and doc references,,659d264a79710760f4b202e2,True,,6617b11b6bf4c3706982c42c,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-27 10:30:00,2025-05-27 13:00:00,0 days 02:30:00,0.0,ZAR,0.0,ZAR
349,683620776846c82c4fcddde4,oasis study and documents page and doc references,,659d264a79710760f4b202e2,True,,6617b11b6bf4c3706982c42c,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-27 07:00:00,2025-05-27 10:00:00,0 days 03:00:00,0.0,ZAR,0.0,ZAR
350,683cb0b5df716126d01e202e,,,61e69d2cdc3256444cefaca3,True,,673dba53a26e2e078a6e3477,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-30 08:00:00,2025-05-30 15:30:00,0 days 07:30:00,0.0,ZAR,0.0,ZAR
351,683cb35106dea77c7427e3c6,,,61e69d2cdc3256444cefaca3,True,,659d036fdb2f972e767ee2f7,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-29 08:00:00,2025-05-29 09:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
352,683cb353d151e641bc5a4029,,,61e69d2cdc3256444cefaca3,True,,659d036fdb2f972e767ee2f7,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-28 08:00:00,2025-05-28 09:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
353,683cb35653edd3246b04cd72,,,61e69d2cdc3256444cefaca3,True,,659d036fdb2f972e767ee2f7,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-27 08:00:00,2025-05-27 09:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
354,683d687206dea77c74331602,,,61e69d2cdc3256444cefaca3,True,,659d036fdb2f972e767ee2f7,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-23 08:00:00,2025-05-23 09:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
355,683d686c53edd3246b0fee6f,,,61e69d2cdc3256444cefaca3,True,,659d036fdb2f972e767ee2f7,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-22 08:00:00,2025-05-22 09:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
356,683d6869a9ab5f4661e7c450,,,61e69d2cdc3256444cefaca3,True,,659d036fdb2f972e767ee2f7,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-05-21 08:00:00,2025-05-21 09:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
357,67ebb37cf137823a6754f928,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-03-27 09:00:00,2025-03-27 17:00:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
358,67ebb379edf9a1136e4570a5,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-03-26 09:00:00,2025-03-26 17:00:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
359,67ebb36ef137823a6754f7c4,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-03-25 09:00:00,2025-03-25 17:00:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
360,67ebb35cec3f8e01158417eb,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-03-24 09:00:00,2025-03-24 17:00:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
361,679cdc98444b0e7725c529f3,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-01-31 07:00:00,2025-01-31 11:00:00,0 days 04:00:00,0.0,ZAR,0.0,ZAR
362,679cdc96ae6a0b6dfc22383e,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-01-30 07:00:00,2025-01-30 11:00:00,0 days 04:00:00,0.0,ZAR,0.0,ZAR
363,679cdc9498cf3d716d997dcc,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-01-29 07:00:00,2025-01-29 11:00:00,0 days 04:00:00,0.0,ZAR,0.0,ZAR
364,679cdc92444b0e7725c528e0,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-01-28 07:00:00,2025-01-28 11:00:00,0 days 04:00:00,0.0,ZAR,0.0,ZAR
365,679cdc8f8ba3fb365b18b785,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-01-27 07:00:00,2025-01-27 11:00:00,0 days 04:00:00,0.0,ZAR,0.0,ZAR
366,6781047c3fb6a444ee799abd,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-01-10 07:00:00,2025-01-10 11:00:00,0 days 04:00:00,0.0,ZAR,0.0,ZAR
367,6781047aecb722663ad84efd,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-01-09 07:00:00,2025-01-09 11:00:00,0 days 04:00:00,0.0,ZAR,0.0,ZAR
368,67810477ecb722663ad84eca,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-01-08 07:00:00,2025-01-08 11:00:00,0 days 04:00:00,0.0,ZAR,0.0,ZAR
369,675d432d37c496133d98c597,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-12-14 13:00:00,2024-12-14 15:00:00,0 days 02:00:00,0.0,ZAR,0.0,ZAR
370,675d432ac0d4f51a75ccc73f,,,61e69d2cdc3256444cefaca3,True,,673dba53a26e2e078a6e3477,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-12-14 09:00:00,2024-12-14 13:00:00,0 days 04:00:00,0.0,ZAR,0.0,ZAR
371,675aadd7c4d41734e947a513,,,61e69d2cdc3256444cefaca3,True,,673dba53a26e2e078a6e3477,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-12-11 09:00:00,2024-12-11 13:00:00,0 days 04:00:00,0.0,ZAR,0.0,ZAR
372,675aaddb6f79f63af4a863ab,,,61e69d2cdc3256444cefaca3,True,,673dba53a26e2e078a6e3477,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-12-09 09:00:00,2024-12-09 11:00:00,0 days 02:00:00,0.0,ZAR,0.0,ZAR
373,6752c5f7df412246a6ba7ee9,,,61e69d2cdc3256444cefaca3,True,,673dba53a26e2e078a6e3477,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-12-06 09:00:00,2024-12-06 12:00:00,0 days 03:00:00,0.0,ZAR,0.0,ZAR
374,67502016a131d57538f1c974,,,61e69d2cdc3256444cefaca3,True,,673dba53a26e2e078a6e3477,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-12-04 09:00:00,2024-12-04 13:00:00,0 days 04:00:00,0.0,ZAR,0.0,ZAR
375,674d5beabc22677fe39cbe10,,,61e69d2cdc3256444cefaca3,True,,673dba53a26e2e078a6e3477,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-12-02 09:00:00,2024-12-02 15:00:00,0 days 06:00:00,0.0,ZAR,0.0,ZAR
376,674b1106bc22677fe38aab1e,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-11-28 09:00:00,2024-11-28 17:00:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
377,674b110378702e6c2d8233fb,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-11-27 09:00:00,2024-11-27 17:00:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
378,674b110033172a0169a9a57a,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-11-26 09:00:00,2024-11-26 17:00:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
379,674bfffb977d76562d4763ce,,,61e69d2cdc3256444cefaca3,True,,674bffe6b4152720d479a906,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-11-25 20:30:00,2024-11-25 21:30:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
380,674b10fd95076305291fab30,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-11-25 12:30:00,2024-11-25 20:30:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
381,674450cbcefb672b5cca2e23,,,61e69d2cdc3256444cefaca3,True,,673dba53a26e2e078a6e3477,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-11-25 09:00:00,2024-11-25 12:30:00,0 days 03:30:00,0.0,ZAR,0.0,ZAR
382,673dba64b72dc2580e56ce28,,,61e69d2cdc3256444cefaca3,True,,673dba53a26e2e078a6e3477,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-11-20 09:00:00,2024-11-20 10:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
383,67238bd9f4e31810f4e5fdf9,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-10-31 09:00:00,2024-10-31 17:00:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
384,67238bd7f2f67535f2ca3159,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-10-30 09:00:00,2024-10-30 17:00:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
385,67238bd2f4e31810f4e5fcb2,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-10-29 09:00:00,2024-10-29 17:00:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
386,67238bcff4e31810f4e5fc53,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-10-28 09:00:00,2024-10-28 17:00:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
387,66fabdbabc82867f479a033f,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-09-30 08:00:00,2024-09-30 09:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
388,66fabd924f6e7d7b58d44413,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-09-27 08:00:00,2024-09-27 09:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
389,66fabd914f6e7d7b58d443a4,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-09-26 08:00:00,2024-09-26 09:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
390,66fabd8fc5de1d61839c7de4,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-09-25 08:00:00,2024-09-25 09:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
391,66fabd8eb4a5693bcbe2bbe9,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-09-23 08:00:00,2024-09-23 09:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
392,66fabda31d2b8950a2ec0120,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-09-20 08:00:00,2024-09-20 09:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
393,66fabda1abb3a15f17ed935c,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-09-19 08:00:00,2024-09-19 09:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
394,66fabd9fabb3a15f17ed92f4,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-09-18 08:00:00,2024-09-18 09:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
395,66fabd9dabb3a15f17ed9278,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-09-17 08:00:00,2024-09-17 09:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
396,66e9383a89e87f2a01dfc7ea,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-09-16 08:00:00,2024-09-16 10:00:00,0 days 02:00:00,0.0,ZAR,0.0,ZAR
397,66fabda91d2b8950a2ec0263,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-09-13 08:00:00,2024-09-13 09:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
398,66fabda81d2b8950a2ec01ff,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-09-12 08:00:00,2024-09-12 09:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
399,66e2b179e7d56d567fca16b3,,,61e69d2cdc3256444cefaca3,True,,61e6a469ae43ec538c7ea4cd,61e69d2cdc3256444cefaca4,,REGULAR,,False,2024-09-11 08:00:00,2024-09-11 10:00:00,0 days 02:00:00,0.0,ZAR,0.0,ZAR
400,67ce8e579b6d8d778e673a0d,Stand Up,,62b03484f100a634ab9fb03f,False,,61e6a5e2914d12440acf2f1b,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-03-10 14:00:00,2025-03-10 15:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
401,67ce8e4dee7ecc36b2bb73cc,BAU + T&Q,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-03-10 06:00:00,2025-03-10 13:30:00,0 days 07:30:00,0.0,ZAR,0.0,ZAR
402,67c9685b6bde8e6520e6ae65,BAU - T&Q Base Implementation,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-03-07 05:45:00,2025-03-07 13:45:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
403,67c968586bde8e6520e6ae31,BAU - T&Q Base Implementation,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-03-06 05:45:00,2025-03-06 13:45:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
404,67c968554e64ab77157e0257,BAU - T&Q Base Implementation,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-03-05 04:15:00,2025-03-05 12:15:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
405,67c9684d6bde8e6520e6ad27,BAU - T&Q Base Implementation,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-03-04 08:45:00,2025-03-04 16:45:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
406,67c538bb06e74856b132be62,Stand Up,,62b03484f100a634ab9fb03f,False,,61e6a5e2914d12440acf2f1b,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-03-03 14:00:00,2025-03-03 15:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
407,67c536ae6730bf39cdd9dcb2,BAU - T&Q Base Implementation,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-03-03 04:15:00,2025-03-03 11:15:00,0 days 07:00:00,0.0,ZAR,0.0,ZAR
408,67c151ff30305e27e58ea789,BAU - T&Q Base Implementation,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-28 04:00:00,2025-02-28 12:00:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
409,67c151e330305e27e58ea5a0,BAU - T&Q Base Implementation,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-27 04:45:00,2025-02-27 12:15:00,0 days 07:30:00,0.0,ZAR,0.0,ZAR
410,67c01adf999dbb6ea63073ad,BAU - T&Q Base Implementation,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-26 04:45:00,2025-02-26 14:15:00,0 days 09:30:00,0.0,ZAR,0.0,ZAR
411,67bd5c945a619f2e736c1bdf,BAU - T&Q Base Implementation,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-25 04:45:00,2025-02-25 12:45:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
412,67bc0c2e1b48840299c3105d,Stand Up,,62b03484f100a634ab9fb03f,False,,61e6a5e2914d12440acf2f1b,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-24 14:00:00,2025-02-24 15:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
413,67bc0c1980b94705c290149b,BAU - T&Q Base Implementation,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-24 05:30:00,2025-02-24 12:30:00,0 days 07:00:00,0.0,ZAR,0.0,ZAR
414,67bc0b005a619f2e7348a951,BAU,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-21 06:00:00,2025-02-21 14:00:00,0 days 08:00:00,0.0,ZAR,0.0,ZAR
415,67b6d2d3731e9f142af93e27,BAU,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-20 06:00:00,2025-02-20 18:00:00,0 days 12:00:00,0.0,ZAR,0.0,ZAR
416,67b598b46ca5ff667efe6265,BAU,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-19 06:00:00,2025-02-19 15:30:00,0 days 09:30:00,0.0,ZAR,0.0,ZAR
417,67b42c6b4859533fd447b409,BAU,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-18 05:15:00,2025-02-18 14:00:00,0 days 08:45:00,0.0,ZAR,0.0,ZAR
418,67b2d474de286f253cbb2576,Stand Up,,62b03484f100a634ab9fb03f,False,,61e6a5e2914d12440acf2f1b,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-17 14:00:00,2025-02-17 15:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
419,67b2d46b64b86b0337834697,BAU,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-17 05:30:00,2025-02-17 14:00:00,0 days 08:30:00,0.0,ZAR,0.0,ZAR
420,67aee552f63cf2606a33bce2,BAU - T&Q Base Implementation,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-14 04:15:00,2025-02-14 13:00:00,0 days 08:45:00,0.0,ZAR,0.0,ZAR
421,67ad7f598947423621ac4bcc,BAU - T&Q Base Implementation,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-13 04:45:00,2025-02-13 13:00:00,0 days 08:15:00,0.0,ZAR,0.0,ZAR
422,67ac4474874f4d2323078311,BAU - T&Q Base Implementation,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-12 04:45:00,2025-02-12 12:30:00,0 days 07:45:00,0.0,ZAR,0.0,ZAR
423,67aae4fdda4fef1850e7620f,BAU - T&Q Base Implementation,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-11 04:45:00,2025-02-11 13:00:00,0 days 08:15:00,0.0,ZAR,0.0,ZAR
424,67aae4cdda4fef1850e75f8a,Stand Up,,62b03484f100a634ab9fb03f,False,,61e6a5e2914d12440acf2f1b,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-10 14:00:00,2025-02-10 15:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
425,67aae4f629be2e5f5da3c02c,BAU - T&Q Base Implementation,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-10 13:00:00,2025-02-10 14:00:00,0 days 01:00:00,0.0,ZAR,0.0,ZAR
426,67aae4bbc3424d319c3367b5,BAU - T&Q Base Implementation,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-10 03:45:00,2025-02-10 12:30:00,0 days 08:45:00,0.0,ZAR,0.0,ZAR
427,67a9c393a5351415622fb341,FY26 T&Q Implementation - NIR,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-09 08:00:00,2025-02-09 13:00:00,0 days 05:00:00,0.0,ZAR,0.0,ZAR
428,67a9c38e295f9420f99e8da6,FY26 T&Q Implementation - NIR,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-08 08:00:00,2025-02-08 13:00:00,0 days 05:00:00,0.0,ZAR,0.0,ZAR
429,67a9c360636a080997787396,BAU - FY26 Policy Changes - T&Q Base Implementation,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-07 05:30:00,2025-02-07 14:00:00,0 days 08:30:00,0.0,ZAR,0.0,ZAR
430,67a4804ae50e405a05b2c517,BAU - FY26 Policy Changes - T&Q Base Implementation,,62b03484f100a634ab9fb03f,True,,63331e5de4da3051a5236c1f,61e69d2cdc3256444cefaca4,,REGULAR,,False,2025-02-06 05:30:00,2025-02-06 15:00:00,0 days 09:30:00,0.0,ZAR,0.0,ZAR
